EPI_YEAR,EPI_WEEK,tplot,rh_max_lag,rh_min_lag,t_min_lag,t_max_lag,p_total_lag,LAMBDA_lag,CASES_100K,label
2006,21,2006.4038461538462,98.41857142857143,54.284285714285716,18.697142857142858,28.69857142857143,16.43,0.6624396135265701,0.20555702871426135,Pre
2006,22,2006.423076923077,97.68714285714286,49.05571428571429,17.81,26.402857142857144,0.45,0.7485559050614811,0.10724714541613635,Pre
2006,23,2006.4423076923076,98.90285714285714,58.62285714285714,19.46857142857143,27.275714285714287,0.36,0.8356445577152608,0.06256083482607953,Pre
2006,24,2006.4615384615386,99.12571428571428,64.76857142857143,18.492857142857144,26.382857142857144,3.34,0.8318653664674426,0.08043535906210227,Pre
2006,25,2006.4807692307693,98.96571428571428,67.30428571428571,19.24,24.5,0.12,0.8350976455557583,0.053623572708068175,Pre
2006,26,2006.5,100,69.28714285714285,18.25857142857143,25.13142857142857,19.36,0.8237090120497644,0.06256083482607953,Pre
2006,27,2006.5192307692307,99.68857142857142,66.47285714285714,18.705714285714286,25.61857142857143,3.59,0.7000711669785226,0.0714980969440909,Pre
2006,28,2006.5384615384614,99.98285714285714,58.39142857142857,17.684285714285714,22.224285714285713,48.16,0.7101222756372306,0.044686310590056816,Pre
2006,29,2006.5576923076924,99.58857142857143,67.99857142857142,19.177142857142858,24.592857142857145,4.359999999999999,0.5527694390487963,0.053623572708068175,Pre
2006,30,2006.576923076923,99.31142857142858,62.43,17.067142857142855,21.96857142857143,8.53,0.42330451666589647,0.03574904847204545,Pre
2006,31,2006.5961538461538,100,69.06285714285714,16.144285714285715,20.018571428571427,16.740000000000002,0.5167418665400143,0.08937262118011363,Pre
2006,32,2006.6153846153845,99.39285714285714,70.57857142857144,15.392857142857142,21.027142857142856,0.06,0.22358803986710934,0.03574904847204545,Pre
2006,33,2006.6346153846155,97.27714285714286,65.07,14.045714285714286,19.838571428571427,3.7600000000000002,-0.06791907514450884,0.026811786354034087,Pre
2006,34,2006.6538461538462,96.90285714285714,58.25,13.817142857142857,22.82,0.41000000000000003,0,0,Pre
2006,35,2006.673076923077,98.24857142857142,65.26857142857143,11.217142857142857,22.95,52.16,0.18301886792452843,0.008937262118011362,Pre
2006,36,2006.6923076923076,98.68714285714286,58.36571428571428,11.808571428571428,22.554285714285715,1.23,0.24307304785894218,0.026811786354034087,Pre
2006,37,2006.7115384615386,96.34,54.93714285714285,10.802857142857142,24.192857142857143,4.0600000000000005,0.29224376731301965,0.026811786354034087,Pre
2006,38,2006.7307692307693,88.66142857142857,61.92,11.944285714285714,20.534285714285716,50.36,0.29815303430079176,0.026811786354034087,Pre
2006,39,2006.75,79.24285714285715,57.12571428571429,11.675714285714285,22.52285714285714,16.669999999999998,0,0,Pre
2006,40,2006.7692307692307,98.69714285714285,69.85714285714286,11.594285714285714,24.051428571428573,28.650000000000002,0,0,Pre
2006,41,2006.7884615384614,85.15,57.27571428571429,11.78,24.16,11.13,0,0,Pre
2006,42,2006.8076923076924,93.13428571428571,52.901428571428575,11.678571428571429,26.654285714285713,48.019999999999996,0.2397820163487738,0.017874524236022725,Pre
2006,43,2006.826923076923,95.71428571428571,50.604285714285716,10.348571428571429,19.795714285714286,1.94,0.3103448275862069,0.008937262118011362,Pre
2006,44,2006.8461538461538,97.92,42.44714285714286,9.865714285714287,28.495714285714286,25.41,0,0,Pre
2006,45,2006.8653846153845,94.46571428571428,54.55285714285714,11.93142857142857,28.51,7.79,0.3366197183098594,0.008937262118011362,Pre
2006,46,2006.8846153846155,89.42999999999999,48.45428571428572,10.675714285714285,25.32857142857143,11.57,0.34571428571428586,0.017874524236022725,Pre
2006,47,2006.9038461538462,98.69571428571429,52.77571428571429,11.46,23.117142857142856,74.98,0.2343750000000001,0.026811786354034087,Pre
2006,48,2006.923076923077,97.01714285714286,38.67,11.128571428571428,21.615714285714287,67.84,0.15517241379310323,0.008937262118011362,Pre
2006,49,2006.9423076923076,97.85857142857142,35.75714285714286,12.967142857142857,30.63142857142857,59.16,-0.3673469387755101,0.044686310590056816,Pre
2006,50,2006.9615384615386,97.30428571428571,61.55285714285714,14.411428571428571,26.26142857142857,19.41,-0.191011235955056,0.017874524236022725,Pre
2006,51,2006.9807692307693,97.69571428571429,29.661428571428573,8.501428571428571,22.985714285714284,71.62,-0.1687500000000002,0.026811786354034087,Pre
2006,52,2007,96.75857142857143,35.527142857142856,11.782857142857143,26.142857142857142,40.55,0.09375000000000001,0.08043535906210227,Pre
2007,1,2007.0192307692307,98.17857142857143,28.384285714285713,8.295714285714286,27.405714285714286,86.08,2.364238410596026,0.21287258245486437,Pre
2007,2,2007.0384615384614,95.66,47.98285714285714,15.127142857142857,24.975714285714286,32.55,1.1552610759493671,0.23061196432610306,Pre
2007,3,2007.0576923076924,97,43.75,13.60142857142857,26.978571428571428,33.03,0.7476415094339625,0.12417567309867088,Pre
2007,4,2007.076923076923,97.93714285714286,30.374285714285715,12.651428571428571,29.444285714285716,39.21,0.7769296925392387,0.1862635096480063,Pre
2007,5,2007.0961538461538,97.72285714285714,48.855714285714285,15.911428571428571,24.895714285714284,33.4,0.8731019522776573,0.2660907280685804,Pre
2007,6,2007.1153846153845,97.81285714285714,54.84,16.194285714285712,28.335714285714285,68.91,0.761988662478934,0.21287258245486437,Pre
2007,7,2007.1346153846155,97.99,60.70428571428572,15.387142857142857,28.357142857142858,17.16,0.7330320208365252,0.23948165526172238,Pre
2007,8,2007.1538461538462,97.92,49.49,13.531428571428572,26.564285714285713,33.46,0.94512295758376,0.46122392865220613,Pre
2007,9,2007.173076923077,97.78428571428572,60.30285714285714,16.47,25.977142857142855,37.23,1.3090321993814806,0.7273146567207867,Pre
2007,10,2007.1923076923076,97.2,42.668571428571425,13.807142857142857,28.115714285714287,18.96,1.2383179354050546,0.9047084754331735,Pre
2007,11,2007.2115384615386,98.33857142857143,43.05428571428571,15.632857142857143,28.285714285714285,94.96,1.3808062549918032,1.2949748766004248,Pre
2007,12,2007.2307692307693,97.65285714285714,45.42,16.841428571428573,26.62857142857143,29.05,1.5622168850515306,2.0222895333212114,Epi
2007,13,2007.25,98.66142857142857,41.347142857142856,17.93857142857143,25.205714285714286,3.8499999999999996,1.180115986062382,2.119856133613024,Epi
2007,14,2007.2692307692307,98.14285714285714,50.972857142857144,17.68285714285714,27.458571428571428,22.96,1.229224781488271,2.8471707903338106,Epi
2007,15,2007.2884615384614,98.63428571428571,65.43857142857142,17.78,26.271428571428572,22.84,1.1323165374374873,3.1310009002736297,Epi
2007,16,2007.3076923076924,98.51857142857143,66.23285714285714,19.442857142857143,26.447142857142858,1.13,1.119838569684128,3.645442974539552,Epi
2007,17,2007.326923076923,98.34,58.55285714285714,19.358571428571427,27.704285714285714,43.07,0.9646131474626097,3.2551765733723004,Epi
2007,18,2007.3461538461538,96.69714285714285,60.76714285714286,19.428571428571427,27.68,7.25,0.8889585905179564,3.0156949181105785,Epi
2007,19,2007.3653846153845,98.84857142857143,65.92142857142858,18.447142857142858,26.26142857142857,14.71,0.8042079624749499,2.368207479810366,Epi
2007,20,2007.3846153846155,98.06285714285714,72.89428571428572,18.124285714285712,27.635714285714286,17.73,0.7519704350550757,1.2772354947291862,Pre
2007,21,2007.4038461538462,99.32142857142857,63.41142857142857,18.27285714285714,27.215714285714284,29.57,0.7926538999695378,0.8692297116906962,Pre
2007,22,2007.423076923077,99.84,64.22428571428571,19.034285714285716,29.114285714285714,23.93,0.9324315365956889,0.4700936195878255,Pre
2007,23,2007.4423076923076,99.12428571428572,67.21428571428571,19.085714285714285,26.47142857142857,8.38,1.0447619211997936,0.24835134619734175,Pre
2007,24,2007.4615384615386,99.93714285714286,63.42,16.115714285714287,25.032857142857143,0.32,1.0220826819558255,0.1862635096480063,Pre
2007,25,2007.4807692307693,99.94571428571429,64.53571428571428,19.24142857142857,29.45,0.18,0.9976076000741407,0.12417567309867088,Pre
2007,26,2007.5,98.67857142857143,60.49857142857143,18.344285714285714,26.771428571428572,13.48,0.9511463213186492,0.07095752748495478,Pre
2007,27,2007.5192307692307,99.63428571428571,62.79571428571428,17.81142857142857,25.224285714285713,5.4399999999999995,0.8632945232215027,0.03547876374247739,Pre
2007,28,2007.5384615384614,97.48285714285714,60.52428571428572,19.097142857142856,25.972857142857144,1.43,0.8024801010523765,0.17739381871238696,Pre
2007,29,2007.5576923076924,99.45571428571428,53.92,16.85,24.674285714285713,58.61,0.6874105242793581,0.14191505496990955,Pre
2007,30,2007.576923076923,99.64285714285714,67.67,16.27,23.717142857142857,86.33,0.5434620686588404,0.05321814561371609,Pre
