EPI_YEAR,EPI_WEEK,tplot,rh_max_lag,rh_min_lag,t_min_lag,t_max_lag,LAMBDA_lag,p_total_lag,CASES_100K,label
2006,30,2006.576923076923,81.69714285714285,55.901428571428575,19.501428571428573,24.72,0.759282863180492,11.73,0.11156281655949199,Pre
2006,31,2006.5961538461538,89.41,66.53571428571429,19.355714285714285,24.518571428571427,0.8160447189749348,32.73,0.17531299745063025,Pre
2006,32,2006.6153846153845,88.27428571428571,52.44,19.042857142857144,25.497142857142858,0.7237212653087954,3.43,0.03187509044556914,Pre
2006,33,2006.6346153846155,87.94857142857143,62.972857142857144,18.974285714285713,25.65857142857143,0.603426855782172,2.16,0.07968772611392284,Pre
2006,34,2006.6538461538462,83.74,57.09857142857143,18.705714285714286,25.13,0.5702320887991928,16.82,0.12750036178227656,Pre
2006,35,2006.673076923077,90.78571428571429,56.081428571428575,18.97714285714286,25.931428571428572,0.6441647597254005,2.0700000000000003,0.047812635668353705,Pre
2006,36,2006.6923076923076,91.33,57.6,17.81142857142857,24.29714285714286,0.39869855786141367,4.77,0.06375018089113828,Pre
2006,37,2006.7115384615386,88.80285714285715,53.357142857142854,18.747142857142858,24.67,0.36834170854271353,1.42,0.03187509044556914,Pre
2006,38,2006.7307692307693,88.32285714285715,56.87571428571429,17.735714285714288,26.571428571428573,0.3223593964334704,0.32,0.07968772611392284,Pre
2006,39,2006.75,90.27428571428571,55.43714285714286,19.01,25.80857142857143,0.18983557548579955,3.84,0.06375018089113828,Pre
2006,40,2006.7692307692307,83.05285714285715,51.91142857142857,18.244285714285713,29.027142857142856,0.039832285115303845,0.05,0.047812635668353705,Pre
2006,41,2006.7884615384614,89.75857142857143,48.42,19.32,22.397142857142857,-0.018912529550827575,5.31,0.047812635668353705,Pre
2006,42,2006.8076923076924,89.81142857142858,36.464285714285715,20.59285714285714,29.25,-0.2615571776155719,0.73,0.09562527133670741,Pre
2006,43,2006.826923076923,89.67857142857143,68.53571428571429,18.44142857142857,29.548571428571428,-0.1602209944751382,0.66,0.06375018089113828,Pre
2006,44,2006.8461538461538,80.29428571428572,39.81285714285714,18.4,25.094285714285714,-0.11612903225806431,0.05,0.047812635668353705,Pre
2006,45,2006.8653846153845,89.99,43.05285714285714,17.057142857142857,25.512857142857143,-0.383647798742138,1.12,0.12750036178227656,Pre
2006,46,2006.8846153846155,85.06285714285714,55.25857142857143,19.837142857142858,22.372857142857143,0.022012578616351988,15.94,0.09562527133670741,Pre
2006,47,2006.9038461538462,84.15142857142857,52.70428571428572,19.56285714285714,29.501428571428573,0.3065476190476188,0.26,0.1593754522278457,Pre
2006,48,2006.923076923077,87.39285714285714,60.044285714285714,18.625714285714285,25.54,0.38117283950617276,1.4000000000000001,0.12750036178227656,Pre
2006,49,2006.9423076923076,85.25,40.9,21.03857142857143,24.225714285714286,0.3926282051282049,2.7800000000000002,0.09562527133670741,Pre
2006,50,2006.9615384615386,83.66142857142857,64.85857142857142,20.925714285714285,26.375714285714285,0.5096153846153844,11.84,0.3506259949012605,Pre
2006,51,2006.9807692307693,82.75857142857143,61.31142857142857,20.781428571428574,26.81714285714286,0.19403444034440337,28.68,0.1593754522278457,Pre
2006,52,2007,90.67714285714285,65.28571428571429,19.024285714285714,25.44,0.24661071659134925,0.32,0.38250108534682964,Pre
2007,1,2007.0192307692307,88.20428571428572,63.48428571428571,21.212857142857143,24.8,0.6652783036728511,37.74,0.459139294312404,Pre
2007,2,2007.0384615384614,93.24142857142857,68.61571428571429,19.841428571428573,26.722857142857144,1.1124798526364261,18.169999999999998,0.7441223045752756,Pre
2007,3,2007.0576923076924,94.07000000000001,60.160000000000004,20.677142857142858,23.98857142857143,1.2798281092012136,47.86,1.0449377042971955,Pre
2007,4,2007.076923076923,92.87428571428572,66.55428571428571,21.445714285714285,26.447142857142858,1.3545541477408556,17.97,1.4407474407734058,Pre
2007,5,2007.0961538461538,88.52714285714286,66.08285714285714,22.298571428571428,27.09857142857143,1.4588866189989789,36.79,2.1848697453486814,Pre
2007,6,2007.1153846153845,95.48285714285714,65.11428571428571,21.314285714285713,26.424285714285713,1.2158522727272727,5.08,2.4540203661525046,Pre
2007,7,2007.1346153846155,87.61571428571429,66.70428571428572,22.174285714285716,26.411428571428573,1.0430810598111226,37.54,2.359026029398214,Pre
2007,8,2007.1538461538462,92.73428571428572,72.57142857142857,23.165714285714287,27.402857142857144,0.9852016842619149,24.63,2.406523197775359,Pre
2007,9,2007.173076923077,94.52714285714286,71.26571428571428,23.50857142857143,30.791428571428572,1.0643110906385842,46.96,3.166477891809683,Pre
2007,10,2007.1923076923076,93.67,68.02857142857142,23.047142857142855,27.852857142857143,1.0241345151869914,15.74,3.5622876282858935,Pre
2007,11,2007.2115384615386,93.22142857142858,56.89142857142857,23.154285714285713,27.181428571428572,1.1117766583414468,99.84,4.575560553664992,Pre
2007,12,2007.2307692307693,93.68428571428572,72.10857142857142,23.385714285714286,28.26,1.0107278922280758,10.42,4.70221966933738,Pre
2007,13,2007.25,93.56142857142858,73.82142857142857,23.305714285714284,27.62142857142857,0.844585788228256,18.11,3.8472706385487654,Pre
2007,14,2007.2692307692307,94.71571428571428,71.80285714285715,23.805714285714284,27.361428571428572,0.783131164809909,45.02,3.625617186122087,Pre
2007,15,2007.2884615384614,93.31142857142858,74.26,23.565714285714286,27.595714285714287,0.7680295238976929,33.09,4.353907101238315,Pre
2007,16,2007.3076923076924,95.14285714285714,74.59857142857143,22.69142857142857,28.857142857142858,0.7009938082106248,103.2,3.5464552388268453,Pre
2007,17,2007.326923076923,92.54285714285714,76.02571428571429,22.984285714285715,26.541428571428572,0.6571459421007841,46.17,2.770668155333473,Pre
2007,18,2007.3461538461538,92.87428571428572,68.19571428571429,22.928571428571427,29.24142857142857,0.40771207160913436,46.150000000000006,4.512230995828799,Pre
2007,19,2007.3653846153845,93.48285714285714,72.65142857142857,22.77,30.287142857142857,0.3039552914634342,32.97,4.860543563927864,Pre
2007,20,2007.3846153846155,92.96714285714286,65.30285714285714,23.244285714285713,30.94142857142857,0.04676178744289385,53.67,3.625617186122087,Pre
2007,21,2007.4038461538462,90.82142857142857,56.965714285714284,23.504285714285714,30.731428571428573,0.016015364244208245,9.26,3.4356285126135067,Pre
2007,22,2007.423076923077,92.90285714285714,51.955714285714286,23.587142857142858,29.167142857142856,0.27689774236387726,52.17,2.406523197775359,Pre
2007,23,2007.4423076923076,91.64142857142858,53.51857142857143,23.341428571428573,29.894285714285715,0.3928086889955054,0.11,2.422355587234408,Pre
